ean \ shop,URL,Marketplace_ID
1230044,https://www.aliva.de/01230044,20
10044286,https://www.aliva.de/10044286,20
10044292,https://www.aliva.de/10044292,20
951304,https://www.aliva.de/00951304,20
951310,https://www.aliva.de/00951310,20
676387,https://www.aliva.de/00676387,20
2464169,https://www.aliva.de/02464169,20
2464175,https://www.aliva.de/02464175,20
1674551,https://www.aliva.de/01674551,20
1674634,https://www.aliva.de/01674634,20
6979663,https://www.aliva.de/06979663,20
4926697,https://www.aliva.de/04926697,20
407635,https://www.aliva.de/00407635,20
407641,https://www.aliva.de/00407641,20
15300400,https://www.aliva.de/15300400,20
15300417,https://www.aliva.de/15300417,20
1219864,https://www.aliva.de/01219864,20
1224090,https://www.aliva.de/01224090,20
15300363,https://www.aliva.de/15300363,20
15300392,https://www.aliva.de/15300392,20
11870158,https://www.aliva.de/11870158,20
11870141,https://www.aliva.de/11870141,20
11870164,https://www.aliva.de/11870164,20
11870170,https://www.aliva.de/11870170,20
11870129,https://www.aliva.de/11870129,20
11870075,https://www.aliva.de/11870075,20
5901506,https://www.aliva.de/05901506,20
4055630,https://www.aliva.de/04055630,20
4055647,https://www.aliva.de/04055647,20
4133318,https://www.aliva.de/04133318,20
2858738,https://www.aliva.de/02858738,20
17202050,https://www.aliva.de/17202050,20
17202067,https://www.aliva.de/17202067,20
17259535,https://www.aliva.de/17259535,20
17259541,https://www.aliva.de/17259541,20
